"","N1","N2","N3","T1","T2","T3"
"IGFBP6",50.387902290237,180.280752931026,0,267.251505078286,667.712023477623,467.825047138043
"SOAT2",42.5969787004321,88.1293464065611,0,2.80219395914211,0,0
"ZNF558",105.734184459604,98.6112888715289,1.78912794325585,460.234043990913,406.128361827926,90.9644031840825
"NDUFV1",225.673075361152,167.748154843272,13.1312754331103,2553.98612571682,2265.14243189772,1233.242959472
"CDK2AP2",127.593220980435,253.432813205156,27.8819499809133,1197.49659754666,960.055717235285,989.690478318912
"C3P1",6.21770649907955,13.3424373750282,0.385352372551154,0,0,0
"NUDT8",41.0661924084937,180.412641977649,0.648703909242326,181.791355729698,201.553355440451,178.339751625486
"TBX10",20.510020581942,68.1175212281564,0,0,0,0
"PRDX2",682.151536804796,397.661168862459,290.108118113802,7476.08311994351,19372.9364626682,5735.71348361411
"OR8J3",0,13.3165434422255,0,0,0,0
"OR5I1",12.3622885213351,7.60241943762081,3.39092257339981,0,0,0
"ZNF232",44.0483511904653,198.632423917698,0,108.440741120459,255.857902300494,41.6916634626833
"MIS12",122.598699627599,89.8986343706358,8.36624875618749,343.786765907617,700.044372853297,211.032723450401
"CD300C",11.2045655051619,63.9539599219071,0,2.10968997337107,0,0
"CD300A",38.8881814164773,3186.57112469293,51.1060321088262,15.127802572676,12.3097028598675,11.674202781772
"TEKT1",5.49873034385022,27.6243144787821,0,0,0,0
"HID1",492.419208239161,229.291428854485,0.725789451784981,1529.791902243,1542.51589537311,963.648361326048
"MRPL58",79.0493753786086,72.5933790572979,9.19937282560639,1889.41137978534,2418.72462518462,1357.18323473336
"ATP5PD",1450.44632047852,193.386548531274,42.4152681609996,18558.984421911,14115.3072102259,11595.9827996678
"TMEM88",0,0,0,22.7888017742917,0,2.1575296398688
"EVPL",464.246840903404,190.40155349986,2.62355790881816,3866.30628963462,2281.89944099173,2111.70049101276
"SRP68",221.866394919244,279.246906381645,8.91325600326123,800.229668221569,1680.54507629191,796.538185740308
"MGAT5B",73.4200751027916,301.144019111983,0,1.7666332274072,3.13419083391387,0
"TMC8",187.708317456064,489.937533229312,114.729216875934,12.7716650837955,22.467192922863,22.4848954488351
"TK1",43.0082208369013,91.1391237625517,7.34684613592639,363.377839745008,826.400736640107,78.84384359514
"TMEM68",134.826786353188,31.694239139139,0.53044496810098,583.098054533396,653.192037239248,712.272317983648
"CYP7A1",0,14.5826652120673,0,0,0,1.26924499229668
"GSDMA",24.1366580206463,28.8241320873565,0,44.2854456934704,155.034768114961,51.8800862987266
"KRT24",0,12.3147882641036,0,28.843306005985,0,0
"GHDC",99.7586612671714,148.717683562599,21.7864788244162,865.078294639415,967.938731168292,573.35673724042
"FAM234A",227.256169349716,243.746586064116,23.8340863072127,923.852267974391,1478.37365179266,506.371728979227
"SOST",11.6207682360613,234.422677816154,0,0,0,0
"ZNF598",148.377890187928,415.829620657937,12.311235438513,541.545484736438,705.299715475302,294.284427019606
"RAB26",71.4812356279463,200.366663528282,10.7653180952748,87.0152948209231,37.6771837157335,45.8737845367504
"MLST8",88.5819991056795,198.661914230057,7.68577641191781,705.66990673382,853.554000421134,414.238562986416
"E4F1",127.266973314605,376.404277081794,18.2889248082289,627.864290910723,639.415894637258,455.888912493458
"DNASE1L2",0,105.218949723982,0,16.1081795105171,0.208874030066649,0.277848462137897
"ECI1",135.467278817968,328.782392165393,2.10624724231347,3785.02236560376,1834.44787320858,814.239658673603
"CASKIN1",149.418463451709,620.423141772652,0.248434184591371,54.7576607278893,87.2132805204105,9.84746159744973
"ABCA3",157.131390552303,513.955594455574,14.709915520096,15.9267646676482,16.8821534482274,2.72256891592258
"KCTD5",98.133180770842,246.140794017571,3.94375612634417,500.175833427959,914.230105517305,383.596825598918
"SRRM2",729.459485737151,1723.50494071959,257.353781724944,3930.61803938735,2264.03828055947,1722.23113228881
"ZNF597",55.5473191168562,29.4301547368888,1.48663719234323,61.5999248947589,82.0020535340666,50.2928553329496
"NLRC3",177.464822830734,202.354480591919,24.0868776645134,16.0984058140509,12.5924930876431,5.1204392056058
"SDHAF2",200.506606794997,158.778588064647,7.79604929587442,637.423266783796,920.188057161137,310.935819613055
"DDB1",819.760818014139,233.686662392855,215.245888868701,2022.04096710774,5577.97007906881,2037.74421985484
"VPS37C",234.115962790357,1087.50718686463,10.570927920311,617.751296812577,820.640675133382,345.340171878486
"VWCE",84.523258459286,208.067689154455,52.1019662685868,5.58777263429166,23.5940323023087,0
"RAB3IL1",75.3252091101244,341.042646237685,25.3128127825334,2.29952523165702,2.24890706768742,6.62545747573656
"BEST1",41.8520037154658,4749.22315100874,66.8591200703322,1.60025484064015,10.1259788946664,325.750090631317
"FTH1",2181.5000615417,20379.5005191945,932.947712373708,16015.2147411103,46928.285542562,49786.3049228423
"BSCL2",154.195648761072,253.463872846775,1.23408441222262,623.283284194731,1095.45443585388,995.221773394932
"POLR2G",218.284668576542,173.736584524914,24.0601695770418,3390.72618891072,5242.11018210405,3036.88313754637
"SLC3A2",507.659217313303,706.819948675329,36.1658017131287,1866.92834434588,3409.41541023747,4590.58557923651
"PLAAT5",16.169589037547,59.3388895095918,0,0.605969180904845,0,0
"SPINDOC",72.408512458223,180.611292906574,22.8746042292246,456.045263232338,816.698087783964,493.004207637044
"ATG16L2",204.120488419452,4552.51727492479,104.460541129355,622.706335374103,332.665654847205,474.995475134162
"C2CD3",202.731964889209,649.613058355206,31.2760745112033,145.583268707303,354.696733200395,67.5515007919674
"TRANK1",144.018812123398,1926.26633531108,31.7457325251669,42.29544591067,107.566704271763,37.722894022183
"TTC21A",72.9896106629053,290.832741204123,9.66542706848197,71.8299778036575,75.0607733745501,25.7992850492416
"RPSA",7372.96804172185,355.732548949238,523.305131617172,73133.5986258975,97056.8077072811,84804.7835334569
"ENTPD3",678.0525799107,53.4188564282308,1.33205173636626,669.899756495392,1138.55856301115,2149.33079194844
"CTNNB1",2274.03051664974,994.417256053507,41.4409064009927,3031.99258417961,9883.65737999288,2771.58339151927
"ULK4",107.108800609034,245.255888480657,3.15473116515297,53.0257617140774,64.3740757474461,36.540429097513
"FADD",122.188210438498,319.347388483513,17.4570940782597,403.572016097724,1430.27185333841,607.75783698338
"LTBP3",189.757397283916,251.449246408268,29.437385297966,343.049754011785,360.861398108465,279.326698999598
"NAALADL1",88.2312142138285,82.7377195650436,9.21570908409279,19.3341008026095,0,16.0885678007793
"SAC3D1",94.7260496356746,816.391629270201,7.78606672439349,387.985150520258,425.657903575339,119.759538239404
"BATF2",53.784802199392,553.305414061042,0,0,10.1084226723117,3.29030709360111
"SLC22A11",28.5059230201669,159.326872475127,0,0,0,0
"SF1",727.199093444776,1720.63149884313,116.929011486213,2404.17513182964,3607.36253754244,1546.68349819804
"MAP4K2",51.0377401605952,253.153864929055,14.6174982545619,414.349696737852,201.466294583953,176.798540392541
"MAJIN",6.13700825754515,66.0000383343493,3.40535021444583,0,0,0
"CCDC88B",101.559799955557,529.975372938187,26.6029502753734,33.943521551174,68.672289139434,105.560201575951
"SCARA3",21.7984021121253,170.530641011328,0,122.802962530709,340.599266713358,80.608786852516
"PBK",37.4675911865244,19.7747910713099,0,329.775495382785,973.417532989704,146.831459208625
"SCARA5",30.6826495725541,96.4442413285694,2.4800097865918,8.9124082606928,1.11486513548074,0
"PNOC",15.2586113032554,32.3038581682272,0,0,0,0
"COPS6",109.507070851957,186.666092138204,33.0234891180319,2804.73301511947,5078.90069666926,5167.04591494019
"PAFAH1B2",458.20009774808,183.286672352584,6.3788882896997,729.051671154488,1633.54220732516,1186.97167516775
"ANKS3",192.134939328683,400.882413336337,3.20480725957553,486.951571015498,331.717888935778,257.169754699473
"NUDT16L1",334.854075711365,333.317034453094,23.5179589869564,1368.48704131155,2052.84511853572,1093.29798996805
"KIAA1586",100.326206419214,31.4867607331219,7.1068374927988,194.829917909301,166.878465811197,91.6995424651014
"RAB4A",120.290074412594,53.9878036739775,2.84749398402678,1983.91107063097,681.5533491821,2296.78618185062
"ZNF355P",1.81429312182953,0,0,0,0,0
"OR1F1",6.21137288297668,8.75600722172184,0,0,0,0
"OR2W6P",0.580611003443678,11.9015969474879,0,0,0,0
"OR2B2",0,45.1645768489195,0,0,0,0
"KCNJ4",62.7279124276579,419.283191251128,0.366655455651657,0,0,0
"SETD5",231.336701178785,252.928208459101,20.067379561851,482.190277190845,615.328037311279,164.535008220092
"VASN",119.017947687374,381.477983970568,4.88956396490752,50.6563921438272,16.9837094421563,17.4942111290346
"FAM83B",213.5883586728,13.8448842933499,0,358.262512561436,272.831258073057,121.618943053647
"H3-4",1.03796009350085,5.41680149840887,0,0.0188707524078308,0,0
"THAP9",44.903965147634,48.8165368161592,3.6984360017871,81.306704261853,68.3268367026384,15.1556474724902
"OR2C1",2.46700990859813,1.79956294106362,0,0,2.71356175267621,0
"RNF187",148.418505054826,68.1043127068783,51.4506756804451,1339.3026332989,1976.72611009677,1138.63420866324
"HOOK3",504.204561911853,272.784146930936,2.81573810569311,197.168838655945,268.627578186056,148.962276642669
"MAPK1IP1L",277.787884587408,143.916255300568,10.0050981894009,548.893876015696,833.932896221748,402.568304753172
"DDIT4",176.385494922967,377.389750468836,218.538982241588,394.564727799028,3026.98767849272,3006.29717745912
"RBPJ",996.352133314938,997.934580647917,36.5491826847711,484.569570822122,938.371621861353,546.562526328125
"LMBRD1",1054.72207495361,764.824515980954,18.8247063711467,2687.14213936735,3087.4688645048,2274.73248783829
"ZCCHC4",166.859514849151,71.6045054568581,0,287.571095213811,325.346150635831,206.302171725663
"PTGDR",31.4062762850617,122.077207752878,19.3370445869515,2.38485712003506,0,0
"TTC39C",268.638865399266,128.24362552818,4.29142586114154,15.3559056117412,497.937591265079,211.512505116155
"GLYCTK",38.2097315461019,116.46862114106,13.2177408258369,94.2961724122838,88.2572905431057,51.3403059737763
"GNG4",17.3450727534213,268.924054670487,0,4.39372765524318,0.737451370808587,0
"UBTD2",240.474957648654,215.865097752725,0.755046548074993,420.908749254043,920.463464772333,420.092688218319
"POLR2J3",1.85911563578827,6.03557494818487,11.086744340267,709.423757999648,212.532926869196,16894.6358081566
"NKIRAS2",93.0378087615986,237.763649034886,3.5755059705943,426.957765179259,581.552566458044,344.126150565588
"DNAJC7",376.933823860404,317.003660621279,8.86083180711926,2240.5087954674,4062.39731299992,1841.25345516902
"KCNV2",53.4652424778384,233.057688302884,0,0,0,0
"IRF2BP2",368.739630518036,659.35198880392,42.1036361370831,2237.59939157626,1510.90209066725,1361.37165324455
"NT5DC2",116.782978441453,358.200907710264,0,2508.91607774396,2173.43367807158,4595.27883075675
"FOXI1",38.2002532674585,95.0594390333823,0,0,0,0
"SMIM4",43.3320324965379,28.9425510578251,0,191.305748510428,192.118821610833,175.614691415756
"COA6",121.879324853174,14.8790722761944,1.89849674526701,1380.18367496635,991.996157708856,830.413068869047
"KIF5C",462.527197694944,157.15557466542,2.71591239088384,9.97901927427804,499.50405645867,1301.62309226538
"MGAT2",343.3545857598,242.843437074545,23.0730125461681,822.084630889655,1019.51161986185,962.678209995859
"BMI1",331.909387133751,3.56525452558239,12.2350539779158,389.155738627788,89.9258519220821,90.8194237250093
"THAP11",215.668530797885,278.138632979949,36.7092679725828,1274.51392715862,1694.79883817386,782.280649685409
"MMADHC",645.651615860337,272.868432989983,13.608228886106,2908.43862584889,6718.61918301882,4326.43826420318
"PDHB",287.07278863012,113.440992664728,0.784692901869293,2773.76498268401,2948.9228103935,2500.01292057358
"PXK",185.473658247295,780.804538122295,30.8598201154891,128.909417718235,196.217434259434,277.552067377415
"H1-4",789.900608423501,1495.96462176524,155.167207595476,10.0388643695634,37.4150107952361,9.31100299757601
"PCMTD1",1126.83180017945,690.718565071155,41.51211541089,1517.68552515943,1901.13711950912,1423.01650402684
"KCTD6",195.16103480418,97.2763127803711,3.38944088354478,214.816976818134,410.095347824822,382.192843133201
"MPLKIP",83.3883453192875,34.196338479272,2.10369823349507,203.302133917612,305.349163214235,210.760618804541
"ACOX2",15.7910336750912,24.5583028242807,0,0,12.0840828946317,50.413267866977
"FAM107A",48.8957377692196,148.395382565669,0.148030861872513,7.03014468586232,0,0.844202587701173
"IRF2",350.564455435944,2084.44713970482,103.681523853032,1335.84387248407,2484.55316643023,1651.45292159794
"MOBP",62.0861355232488,123.527398767264,0,0,0,0
"CX3CR1",130.543091607588,65.5489215605984,81.975483208373,0.902262548391941,7.04337634490262,13.0055917140438
"PPDPFL",0,9.0485563514162,0,0,0,18.9496111308334
"XIRP1",14.9834311854435,38.3547994654237,0,0,0,0
"INSM2",49.0368932553722,282.305659888316,0,0,0,0
"DEGS2",206.461401789275,255.100290933439,0,1022.88529997016,651.60306406828,360.596716750178
"SCN11A",218.813149047446,185.472551846672,1.46137312464559,10.5226623446407,1.80874106208577,0
"ARF4",2572.53738685947,769.593053717229,35.4225207870382,4926.73919931901,7624.38556878677,5883.61239301663
"SEPTIN2",2718.27725950402,1000.08521562236,30.4445828119636,6076.43242190262,12020.3789263868,6115.57066960022
"FILIP1L",41.8343758888299,76.9778888457191,0.772588249155314,33.7796241796637,5.14334292657221,5.2952449877628
"MFSD2A",32.6850466635365,116.122780205219,3.31927407922349,475.927893953543,564.43578985363,688.323510612506
"DTYMK",151.070119941862,469.496627275526,0,678.166950424754,1701.94845217198,524.723291191058
"TAP1",241.648226813443,3096.60559766256,128.642259501284,196.940359705477,771.808717892994,288.552582792086
"ING5",192.233309687875,306.766468132271,5.42653841372558,1063.91858575564,981.482501411833,538.155309361813
"ATG4B",322.119875480829,473.102292029573,42.8010976879108,872.930707927207,1112.59128957412,755.144785508463
"BDKRB2",9.09197235219401,14.5009293130691,0,6.75587972656444,19.1532083656546,9.85244418506465
"MLKL",98.4970758051156,1526.13085731415,1.39858965621208,205.582487667739,263.538074341372,159.278101475922
"CMAHP",88.4214884430446,199.688713287632,2.67605744512226,13.6772356525298,0,8.08051146450653
"RFWD3",245.562490147057,130.323444519728,12.2763403867576,233.364219872933,554.957770611718,173.042153749127
"MTNR1A",26.1057039722899,126.805923759161,0,0,0,0
"KCNG4",14.1716653397561,49.0571673028099,3.31215443390313,0,0,0
"RHOH",68.5281760472305,279.522846776663,14.0130566905652,1.19735299939089,1.22596451181791,0.913266788252511
"KLHL30",96.8322205904963,298.131887762101,1.45797026065649,0,31.3321848929115,8.48444707434436
"COG7",105.24064960482,133.638325639499,6.50224524847785,530.614582608632,583.276767557099,362.497850735695
"CDC40",261.70094259635,173.859253762131,4.88272056684827,292.341260547565,446.728251422131,329.204546305788
"STIP1",164.589777151197,421.097924375046,8.34304398625447,3102.9830766391,5195.42656628842,3267.16048283597
"SCNN1B",636.379069012678,168.010036663662,0,8072.98809956331,1403.02018468029,331.706220504115
"HR",218.779886490151,288.066667604586,2.65284011849555,229.560222026005,525.852074841025,575.737445283874
"TXNDC2",3.90571516642565,9.47489080059083,0,0,1.51487690944027,0
"RAB31",133.148998160232,1152.8904787995,21.6593925276131,113.291276312077,596.068501260491,349.187006327632
"REEP4",147.20648124605,148.52753316717,13.5050003073076,1146.20416330973,1324.93695007153,1206.07941425275
"TNXB",105.132048019615,274.176795872427,24.7420482710044,4.38914153613212,0.948126039065466,2.13275510700569
"LGI3",32.3347489729242,188.666660002084,5.5551189570774,7.41169475944694,0,0
"SFTPC",17.6692387412315,273.626811355248,0,1.29614251598009,1.4978608785426,5.87024943904643
"BMP1",114.098411034273,201.351352250693,0,794.188546435807,276.967504059834,88.5108247967602
"ATXN2L",282.06356265808,487.990453337736,81.0831417715276,1834.65417015114,1593.59639955355,886.444619487488
"PHYHIP",77.670285835987,150.752188171743,0,25.5709972468184,4.33665701734929,12.1015288723577
"CCDC110",2.87665756828617,8.41807832090367,0.955639729720035,1.07984309495488,5.78545050520813,0
"POLR3D",77.8292463128624,28.4276148941364,4.8334104307406,195.688048459034,369.550287663509,177.860039162337
"FEN1",88.7487990933954,117.69577123426,3.97740806542453,508.000053360561,1423.89615363445,255.215542315335
"CAVIN2",76.9198187643302,20.1948482034415,3.97873907495532,28.0925357528193,38.2455551604795,26.0374804182774
"MTCL1",170.923570418148,288.223992862977,0,194.662411788326,755.116891901474,303.298135622825
"GBX2",27.8095795770255,276.665555913844,0,0,0,0
"HJV",19.3811310208944,78.2765088090026,0,0,0,0
"HEXIM2",133.21100559061,147.188764530298,6.45283465882068,185.015623011619,204.942876769739,193.307444820724
"FNTA",439.619615526427,665.610081563538,10.5006732191339,3329.93402243775,3958.162869763,1716.77602928174
"SERINC2",380.315576240138,165.609420615725,24.7286628355344,10110.8096018031,11068.3185829076,21594.9220500745
"MYL1",2.23377338833461,19.0616616997304,0,0,0,0
"TRAPPC11",267.641475881641,266.976451669158,12.3163208994561,810.389801609594,737.521685729915,766.517680144744
"CHRM1",23.1449377537986,28.8570880018326,0,0,0,0
"COL3A1",11.6011030224273,8.91124004109922,0.258040055261697,1048.91791641931,16.4147978059533,661.102527230471
"GFRA2",11.7264909048553,452.979175251092,0.516318687703441,4.12254516944619,0,1.6601705122511
"ING2",51.9574432261615,205.728996223599,0,358.32506421882,453.788013574565,360.818718709465
"CDKN2AIP",131.712728908598,132.12562300956,2.3152534087286,386.514209202094,411.394688342891,377.51737668265
"SNRNP48",89.2031363939771,43.6423928546962,3.5199928278054,158.984961301767,323.190696690216,159.210144517063
"TMEM223",68.5380086540475,211.303319146557,5.48569299768363,522.447230747786,347.471852525917,221.848329502473
"SLC20A2",439.47496104956,128.476997866999,6.36019137280021,399.125435299282,1354.66773738996,368.166028565914
"CRYGA",3.75641013228051,0,0,0,0,0
"DYNLRB2",10.7710006937568,90.9878796550454,0,0,164.406189576012,58.3323296522387
"TMUB2",85.6979449367697,602.427054640982,58.1081593329716,964.446789970818,1645.72811630944,1043.33841438446
"ADAM29",12.1444209856009,16.060515654674,1.34237333857673,0,0,0
"STAT3",573.00543777968,5445.92942648563,102.25936528277,713.868384058796,1482.15472189641,650.834936613435
"ZSWIM1",168.878963983487,39.7369862118429,1.8540334929224,190.053211717144,258.886215608823,195.750781222393
"ADAM9",370.76058554711,282.56636471176,0,648.229967784201,2784.07618471616,2036.15276753011
"ADAM18",5.79791619542258,36.0528549947575,0,0.0896172783670689,2.33470747745187,0
"GDNF",43.7588207816232,188.465066580794,0,0,0,2.42236801212328
"MUCL3",6.29450713070449,7.60045777604485,0,0,0,0
"WFDC13",18.9687816088828,5.46074271771031,0,19.3311686936697,94.247473610543,48.2844573084998
"AXIN2",119.556570802247,334.012116538174,2.43913774864159,81.9322208356902,7.93901378072289,45.9108079308335
"NDUFS5",285.507942542495,78.8343399724855,4.41518463411766,26364.7615396452,29825.8503911095,17059.8822883666
"VWA3B",11.6546065766389,38.5449498608531,0,0,0,0.532168038316421
"ZNF30",24.4951938412945,35.0342295270823,0,150.186529378326,106.534398397304,71.769399613214
"UGT3A2",26.7056701522158,18.0493135490983,0,0,1.90138389697309,0
"LRATD2",298.837059776484,78.7303065202406,1.82421134541649,385.999285762886,1221.84888313841,466.462517033178
"LDLRAD4",410.149609836952,1459.98317125185,4.23662844989278,12.6236311734727,157.640291576223,304.545235781277
"KCTD19",7.76944244428126,29.401906810195,0.324188717603236,0,0,0
"SLC16A4",48.9189019735678,49.936776353469,0.219491005643526,11.5367961264304,2.94647430258242,3.17148621950628
"IL7R",111.097871478296,118.835954330925,283.089616961089,14.5181494600262,6.30691532509866,6.73438237720731
"TMEM208",77.7295915140411,70.199301881281,0,1704.02518331309,2653.2487462711,2455.44284392679
"LRP1B",3.18864352512935,11.6087862629167,0.42072457866659,5.24441515920576,1.56808576796156,8.54928991594417
"WFDC12",0,19.232457034277,0,0,0,0
"AHCYL1",511.204447854126,334.942663401089,14.7466187357422,1184.06535831596,3054.86479882622,1559.11823761715
"DNAJC21",384.916217537011,56.6851537296374,3.32002748084469,931.86669907668,836.450368475508,759.821982024158
"PKIG",29.7475775224585,157.267847096284,1.5906191727628,336.743389140385,572.896538549972,616.475566041751
"NPNT",14.4632331355964,43.9705788363538,0,46.1144050314198,15.4626203309598,54.5654242127488
"CA7",18.6431540173565,124.488089829729,0,0,0,0
"FAM178B",70.1180465621145,241.716200944281,0,2.15878400254364,0.427651570179562,1.78591164692222
"TSPY2",41.6921574181565,92.0196482552795,0,0,0,0
"SEMA4C",148.231242615085,277.116672687594,19.1458940389588,230.239719477248,849.362204746188,521.085725421739
"CNNM3",113.385635622081,88.2497924273248,33.0881812039058,282.343971979123,357.577304145215,108.955835035523
"GSTM4",49.6672873672049,47.773194412627,1.56065890162633,949.41304043106,3182.06512173279,3959.80583458358
"TET2",161.827301836849,1797.41838724007,26.9891313897079,76.5422527814185,215.136109500811,96.5756272697585
"CXXC4",36.8669163502514,70.3631006228734,0.470248178566937,37.2528199923512,4.3642067816598,61.3665871045173
"TCTN2",52.0958083779471,59.284616872657,15.1435609365662,469.02743870156,219.15396352658,183.049957784129
"SHOX2",37.6843514467161,197.881172922826,0,0,0,0
"PPIP5K1",122.068403224804,59.5936439595894,3.68839064683774,473.026083472726,245.489107345875,180.112030359073
"TSPAN5",240.096889487437,167.409768221419,275.578140014236,473.603633751599,158.606153901463,312.540766445907
"ABHD15",144.831552371563,280.89790615269,16.5778241595422,454.701304785954,509.161689360057,288.329265983289
"ZBTB5",77.435366256899,23.7524522488776,0,121.161207071228,390.178848930329,84.1645551418235
"CHTF8",401.613091187877,253.806902067691,21.0406740028946,291.777393443745,2573.66431960314,316.505106919639
"ADAL",30.3895315909544,5.41300895269536,3.07243459473033,114.148354309883,68.1906184235475,40.8645539186055
"LCMT2",27.714353880374,45.623474880255,1.31100671774735,80.0097347407873,149.546242847322,94.5454304244934
"SNTB2",226.381643126282,154.246430548276,11.2182882633289,270.524039384294,390.257086659694,239.131680291748
"IL12A",30.8719051082711,70.2944424677149,0,15.2727540094979,4.94176148117599,10.2419856529038
"ZNF507",220.486773884362,69.2922949572777,2.43456711213963,186.010660494159,294.793281951651,118.828901597105
"STX18",156.3838909791,76.1469290021438,3.13243047716539,773.328771614822,1550.43933363349,892.770222072454
"NSG1",118.675533798624,213.81849623053,5.52425460399549,379.330692663992,880.114764205665,5766.69694346887
"ZBTB49",22.7533608309634,99.6550889960956,0.545412546975527,126.049784496783,112.545558899658,89.4307350351659
"GFM1",275.421636753173,114.607200471635,0,520.426180683136,596.427188387985,471.037985718401
"OR13J1",7.43712690847854,14.1871288496352,0,0,0,0
"HTR1E",8.38110145393548,100.797953030248,0,0,0,0
"FSTL5",3.22345626818426,2.78353238756358,0,0,0,1.19582102758228
"TPTE2P5",23.4245026827586,7.62654787500508,0,19.8293264843242,12.6419206059649,22.8082792255649
"DDX19A",132.116973063639,141.217335915647,2.60572740378305,613.621759691044,1095.94276893107,409.133694367106
"ATOH8",112.592117677334,153.363225118061,5.14661204136797,234.875985169414,510.200387500091,908.954635482215
"SOX14",56.4101968015834,136.335937250036,0,0,0,0
"ANKRD49",92.0181851510809,139.311908638201,0.938374275900822,258.289626877018,330.921916823787,215.045713355983
"SFTPB",15.0608076003505,58.6654510905658,5.93551143562231,0.775956317136341,1.187430854547,0
"USP39",68.3076953412161,191.375256917446,16.0777412767757,853.090404829929,1262.61578192476,626.942252555566
"TNIP2",104.633862607552,532.684885295618,13.6732600027094,1297.46136354478,4846.26688555489,801.422644060263
"C2orf68",109.530677966522,254.818596331131,30.4079800498669,531.543610048885,681.535882991655,303.273084279539
"TMEM150A",46.478865297184,80.1797128699959,0.340801223350741,506.457538511352,321.062072253636,334.830302938674
"RNF181",130.33997298208,466.339856078777,12.1706883660777,4880.8500404,7388.35701449236,5386.90093258627
"VAMP5",53.6704870723886,153.979971517542,7.61843486367604,290.372537350148,1391.25769576643,695.370411957338
"BTNL3",18.9570887791544,262.641833473486,2.72247954168199,9.4256776897297,0,0
"LRRC28",205.466714023974,492.170492601223,24.9226386396065,232.336703645213,342.946038466684,307.394237857929
"MAT2A",1513.50424530885,603.32386092479,29.6839610918917,3221.27540306837,6708.22724986345,2293.05692262867
"PLA2G4F",64.2128575121385,24.1849332376569,0,400.737493757962,194.972743110437,730.537722951304
"ENHO",42.2673649169529,524.959992786938,0,0,0,0
"ZNF608",27.5344437502353,28.0923669308054,0.521504602196049,10.3728992418662,61.5116012164379,512.301907874864
"SLC35G2",28.5744412307343,126.978811532722,0,33.0434392889168,22.5118487499807,50.8605243080224
"INPP5D",202.890881075063,1636.83461280451,89.6034486025573,97.1571589147842,687.448098425455,110.750466210772
"LETM1",136.944074354456,179.413633125734,11.5281749068229,325.918193298975,445.838195964701,257.446565122524
"CTRB1",70.7088887915705,146.778384928608,0,0.398240539857688,0.484821832719356,0
"TRIM49",0,2.78601715889313,0,0,0,0
"TMEM129",149.5705145292,235.402331607187,15.1236836904602,947.728055160286,1099.58455967081,489.323390239123
"PPIC",222.17089569342,211.61149618014,23.9876672276948,171.607464741032,2285.67790017011,1502.71887514907
"SPRY3",14.7859375196906,25.3222392306775,1.7735953131654,3.43011636595567,12.3237478377513,8.19621822134204
"CEP120",230.750155178434,214.148251541448,4.65859614123435,400.094158983644,301.097856447102,328.359167273788
"STXBP6",30.8582191825663,119.709155287103,0.493327381563093,0.999172507968411,0,0
"TM4SF20",12.641277667013,41.0492070287196,0,0.823321153857191,0,0
"MFF",365.216456906019,175.109420684488,3.28120218396542,527.376556969378,1198.98356911169,506.735665482934
"GRM5",24.7056204853833,96.1377644016857,0,0,0,0
"LGALS9",160.602832250977,723.025692675342,63.7881797221506,261.104150730164,2200.27318064796,557.866771979489
"PMCHL1",0,14.6289604252599,0,0,0,0
"JMJD7-PLA2G4B",133.064800927984,21.5810236617318,6.29038871259584,1008.26264714023,440.947572608127,249.067721224574
"OR7E102P",0,18.1272569023829,0,0,8.06496842212946,0
"CPLX1",79.9588915091842,296.787495695379,0,0,0.211484955442482,0
"PXDC1",68.7594637625393,63.576863178289,0.0707318555371844,166.299821283918,1086.02575409838,882.665049971144
"SIGLEC7",12.6399489363621,204.846248514418,35.3017881772405,1.34628909707978,5.49887893723307,0
"NTSR2",35.6451485167024,194.382614890826,0,0,0,0
"E2F6",70.460371868821,70.4145615448826,0,120.34217130736,248.155852505606,110.627285572514
"FEM1B",323.132899729114,60.5337375755071,11.0949313045507,229.375273615952,981.053499363011,219.355374832471
"COMMD8",293.262193166334,150.145577023738,0,1111.31454794062,2193.35936022085,1808.44048602572
"ATP5ME",584.688390610206,244.223073660915,0,13788.3431843222,9886.10966914415,9155.20218863446
"UQCRFS1",302.105737177822,120.092137015449,20.2102496226183,1190.211885659,2290.889577316,1022.59078115069
"SLC49A3",62.0964996223262,232.303560204367,2.1184021218022,61.0477110444182,22.5469611946901,26.8382929721653
"COL4A3",35.14333124086,36.8877381614848,0,0.226824940296516,0,0
"MAP2K1",287.162699404167,471.670082912967,44.4496911154251,1049.02843437166,1514.19032609834,773.321126722502
"KLK7",52.1384163408209,86.0873874834284,0,0,0,0
"PMCHL2",5.93473116144879,9.07909288328193,0,0,0,0
"HNRNPH1",2608.58784251573,644.857598362771,42.3385342058802,7152.89562225491,11432.7896303641,4133.25206234776
"IRS1",104.267575858107,137.303167184421,0.667049238718595,486.148473895098,359.444926076121,947.283467520458
"MECP2",213.167461093601,1057.52024718376,56.0596979950043,285.40531925918,447.062629934057,167.89036576311
"VCX3A",39.8087703024775,50.5824899555548,0,165.849178694545,0,58.2811197239742
"UPF3A",278.129722692875,320.735394825941,3.04498566233121,1856.53123640969,1571.87151972461,982.200334284168
"ZBBX",7.01901966364611,13.6795162224968,0,0,0,0
"ACTBL2",5.02446208350429,1.4050727981387,0,0,0,0
"ROR2",107.479959370867,453.825239888803,0,0.954288686504367,0,1.72272966786073
"BRD7P3",13.564834051467,89.9198203156561,0,0,0,0
"AR",123.679799176234,28.983353618605,0,95.6058477387556,10.0007445085359,253.240292339046
